"PubSID","SID","Name","City","Country","URL"
"0037092951","60006866","Leeds General Infirmary","Leeds","United Kingdom",""
"0037092951","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0037092951","60015622","Hopital Pitie Salpetriere","Paris","France",""
"0037092951","60025879","Long Island Jewish Medical Center","New Hyde Park","United States",""
"0037092951","60030972","Texas Oncology","Dallas","United States",""
"0029981025","60013409","National Cancer Institute","Bethesda","United States",""
"0036335916","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0034501632","60006130","Walter Reed National Military Medical Center","Bethesda MD","United States",""
"0034501632","60006433","Johns Hopkins Medicine","Baltimore","United States",""
"0032715454","60011520","King's College London","London","United Kingdom",""
"0033002175","60028218","Alma Mater Studiorum Universita di Bologna","Bologna","Italy",""
"0002299891","60001439","Pennsylvania State University","State College","United States",""
"0020591822","60017488","Addenbrooke's Hospital","Cambridge","United Kingdom",""
"0027194472","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0028964750","60008877","University of Dundee","Dundee","United Kingdom",""
"0027283918","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0029912735","60024052","Medizinische Hochschule Hannover (MHH)","Hannover","Germany",""
"0027462047","60018644","Wellcome Research Laboratories, London","London","United Kingdom",""
"0027462047","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0027462047","60033125","University of Leicester","Leicester","United Kingdom",""
"0030089901","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0030089901","60074830","Institut fur Hormon- und Fortpflanzungsforschung (IHF)","Hamburg","Germany",""
"17644442155","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"17644442155","60015756","Bristol Royal Hospital for Children","Bristol","United Kingdom",""
"17644442155","60022148","UCL","London","United Kingdom",""
"17644442155","60030968","National Blood Service","Birmingham","United Kingdom",""
"0027240401","60029530","Paterson Institute for Cancer Research","Manchester","United Kingdom",""
"0023836757","60019984","Nederlandse Organisatie voor toegepast natuurwetenschappelijk onderzoek- TNO","Den Haag","Netherlands",""
"0023836757","60022265","Erasmus University Rotterdam","Rotterdam","Netherlands",""
"0023836757","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0028633387","60031905","Becton, Dickinson and Company","Franklin Lakes","United States",""
"0034090521","101831506","William Dunn School of Pathology","Bristol","United Kingdom",""
"0034090521","60020650","University of Bristol","Bristol","United Kingdom",""
"0034090521","60030968","National Blood Service","Birmingham","United Kingdom",""
"0023946601","60010651","Fairview Health Service","Minneapolis","United States",""
"9444232751","60001157","Academic Medical Centre, University of Amsterdam","Amsterdam","Netherlands",""
"9444232751","60015618","Leiden University Medical Center - LUMC","Leiden","Netherlands",""
"9444232751","60019816","Leiden University","Leiden","Netherlands",""
"9444232751","60022148","UCL","London","United Kingdom",""
"9444232751","60071132","Landspitali University Hospital","Reykjavik","Iceland",""
"0029915469","60009343","Memorial Sloan-Kettering Cancer Center","New York","United States",""
"0032522959","100346888","Therapeutic Antibody Centre","Oxford","United Kingdom",""
"0032522959","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0033214901","60013409","National Cancer Institute","Bethesda","United States",""
"0028208561","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0027991085","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0029928384","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0029928384","60026851","University of Oxford","Oxford","United Kingdom",""
"0029928384","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0034765992","60003757","Groote Schuur Hospital","Cape Town","South Africa",""
"0034765992","60010819","Universitatsklinikum Ulm","Ulm","Germany",""
"0021227678","60000087","Hadassah University Medical Centre","Jerusalem","Israel",""
"0021227678","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0034754525","60010819","Universitatsklinikum Ulm","Ulm","Germany",""
"0022453667","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0023615397","60031101","University of Cambridge","Cambridge","United Kingdom",""
"9444257631","60001060","Royal Hospital for Sick Children","Edinburgh","United Kingdom",""
"9444257631","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0033214208","60001060","Royal Hospital for Sick Children","Edinburgh","United Kingdom",""
"0028290250","60000356","University of Cape Town","Cape Town","South Africa",""
"0028863238","60020413","Imperial College Faculty of Medicine","London","United Kingdom",""
"0022965430","60020416","Hammersmith Hospital","London","United Kingdom",""
"0025100777","60012553","Medical College of Wisconsin","Milwaukee","United States",""
"0034235910","60020416","Hammersmith Hospital","London","United Kingdom",""
"0029948935","60010426","St George's Hospital, London","London","United Kingdom",""
"0029948935","60011149","Trinity College Dublin","Dublin","Ireland",""
"0029948935","60029329","St George's University of London","London","United Kingdom",""
"0029948935","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0034790089","60015756","Bristol Royal Hospital for Children","Bristol","United Kingdom",""
"0034790089","60022148","UCL","London","United Kingdom",""
"0030925301","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0031879197","60015023","University of Texas M. D. Anderson Cancer Center","Houston","United States",""
"0032006125","60000087","Hadassah University Medical Centre","Jerusalem","Israel",""
"17944366282","60005164","University Hospital Birmingham","Birmingham","United Kingdom",""
"17944366282","60019535","Nottingham City Hospital","Nottingham","United Kingdom",""
"17944366282","60022148","UCL","London","United Kingdom",""
"17944366282","60029685","King's College Hospital NHS Foundation Trust","London","United Kingdom",""
"17944366282","60030886","Manchester Royal Infirmary","Manchester","United Kingdom",""
"0036464657","60005164","University Hospital Birmingham","Birmingham","United Kingdom",""
"0036464657","60007974","Leicester Royal Infirmary","Leicester","United Kingdom",""
"0036464657","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0036464657","60018058","Glasgow Royal Infirmary","Glasgow","United Kingdom",""
"0036464657","60022148","UCL","London","United Kingdom",""
"0036464657","60028784","Christie Hospital NHS Foundation Trust","Manchester","United Kingdom",""
"0030993535","60030058","Beth Israel Deaconess Medical Center","Boston","United States",""
"0036530011","60019535","Nottingham City Hospital","Nottingham","United Kingdom",""
"0033575383","60003711","University of Pennsylvania, School of Medicine","Philadelphia","United States",""
"0033575383","60017994","Yale University School of Medicine","New Haven","United States",""
"0034761825","60000356","University of Cape Town","Cape Town","South Africa",""
"0023067203","60020413","Imperial College Faculty of Medicine","London","United Kingdom",""
"0031945659","60022148","UCL","London","United Kingdom",""
"0032402158","60009963","Hopitaux universitaires de Geneve","Geneve","Switzerland",""
"0034655759","60003757","Groote Schuur Hospital","Cape Town","South Africa",""
"0034655759","60010932","University of Cape Town, Faculty of Health Sciences","Cape Town","South Africa",""
"0034655759","60026851","University of Oxford","Oxford","United Kingdom",""
"0024314759","60010586","Universitat Ulm","Ulm","Germany",""
"0033655656","60015756","Bristol Royal Hospital for Children","Bristol","United Kingdom",""
"0035133203","60020413","Imperial College Faculty of Medicine","London","United Kingdom",""
"0035133203","60020416","Hammersmith Hospital","London","United Kingdom",""
"0035960315","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0035960315","60019702","University of Birmingham","Birmingham","United Kingdom",""
"0035960315","60024356","Heartlands Hospital","Birmingham","United Kingdom",""
"0032882173","100346888","Therapeutic Antibody Centre","Oxford","United Kingdom",""
"0032882173","60013801","Sir William Dunn School of Pathology","Oxford","United Kingdom",""
"0032882173","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0033546980","60019953","UCL Institute of Neurology","London","United Kingdom",""
"0033546980","60031101","University of Cambridge","Cambridge","United Kingdom",""
"0030960290","114056067","Bioanalysis and Drug Metab. Division","","",""
"0030960290","114057587","Oncology Clinical Research","","",""
"0030960290","60010065","University of Arizona","Tucson","United States",""
"0030960290","60018691","Rush University Medical Center","Chicago","United States",""
"0030960290","60020152","Rush Medical College","Chicago","United States",""
"0030960290","60097308","GlaxoSmithKline, USA","Philadelphia","United States",""
"0029666221","60020649","GlaxoSmithKline","Middlesex","United Kingdom",""
"0029129542","60005558","Mayo Clinic","Rochester","United States",""
"0034636302","60006577","National Institutes of Health, Bethesda","Bethesda","United States",""
"0001230856","60012070","University of Leeds","Leeds","United Kingdom",""
"0033775935","60015281","Sarah Cannon Research Institute","Nashville","United States",""
"0028862268","60000080","Bath Royal National Hospital for Rheumatic Diseases","Bath","United Kingdom",""
"0028862268","60005280","The Research Triangle Park","Durham","United States",""
"0028862268","60016782","Brigham and Women's Hospital","Boston","United States",""
"0028862268","60017488","Addenbrooke's Hospital","Cambridge","United Kingdom",""
"0028862268","60018058","Glasgow Royal Infirmary","Glasgow","United Kingdom",""
"0028862268","60027550","University of California, Los Angeles","Los Angeles","United States",""
"0028862268","60030372","The Wellesley Hospital","Toronto","Canada",""
"0033506258","60020768","Hoag Memorial Hospital","Newport Beach","United States",""
"0031664666","60024025","Universitat zu Koln","Koln","Germany",""
"0032736341","60027550","University of California, Los Angeles","Los Angeles","United States",""
