"PubSID","Name"
"0025788779","Cutaneous lymphoma"
"0025788779","Lymphocyte culture"
"0025788779","Sézary cell"
"0025891322","Leukemia"
"0025891322","Leukemia/lymphoma"
"0025891322","Lymphoma"
"0025891322","T-cell"
"0025891322","T-cells"
"0025891322","T-leukemias"
"0028587370","B-cell differentiation"
"0028587370","chromosome 14q32.1"
"0028587370","lymphoid malignancies"
"0025914789","Cytotoxicity"
"0025914789","Granulocyte/macrophage-colony-stimulating factor"
"0025914789","Interleukin 2"
"0025914789","Natural killer cells"
"0025914789","Receptor"
"0025914789","Transcription"
"0029815924","human megakaryocytopoiesis"
"0029815924","maturation"
"0029815924","post-irradiated plasma"
"0029815924","proliferation"
"0029815924","synergism"
"0026505382","interleukins"
"0026505382","megakaryocyte progenitors"
"0026505382","megakaryocytes"
"0025339099","Bone marrow"
"0025339099","Large granular lymphocytes"
"0025339099","Myelopoiesis"
"0025339099","Natural killer cells"
"0027520550","Adhesion molecules"
"0027520550","Growth factors"
"0027520550","Hematopoiesis"
"0027520550","Maturation"
"0027520550","Megakaryocytes"
"0027520550","Nuclear endoreduplication"
"0028964228","cord blood megakaryocytes"
"0028964228","gestational age"
"0028964228","IL‐3"
"0028964228","IL‐6"
"0028964228","PICS‐J"
"0033016915","B-CLL"
"0033016915","CD4"
"0033016915","CD7"
"0033016915","Cytokines"
"0033016915","Intracellular"
"0031810809","CLL interleukin-6, TNF, B cell, leukaemia"
"0032794311","Complement sensitivity of precursor cells in sucrose test"
"0032794311","IL-2 release"
"0032794311","Paroxysmal nocturnal hemoglobinuria"
"0032794311","Severe aplastic anemia"
"0029618371","children"
"0029618371","disability"
"0029618371","functional status"
"0029618371","juvenile rheumatoid arthritis"
"0029618371","questionnaire"
"0029618371","self-assessment"
"0029618371","translation"
"0029618371","validation"
"0030906986","AUTOLOGOUS"
"0030906986","PATIENT SELECTION"
"0030906986","SCLERODERMA"
"0030906986","STEM CELL TRANSPLANT"
"0030906986","SYSTEMIC SCLEROSIS"
"0030749295","Autoimmune disease"
"0030749295","Autologous bone marrow transplantation"
"0030749295","Systemic lupus erythematosus"
"0030828395","Autologous marrow transplantation (ABMT)"
"0030828395","Systemic lupus erythematosus (SLE)"
"0028038290","Bone marrow transplantation"
"0028038290","LAK cells"
"0028038290","NK lymphocytes"
"0028038290","p75 chain of IL-2R"
"0028026574","allo-BMT"
"0028026574","CD3 pathway"
"0028026574","extracellular matrix proteins"
"0028026574","tyrosine phosphorylation"
"0028026574","VLA antigen"
"0024658409","Class I-class II incompatibility"
"0024658409","Mechanism of inhibition"
"0024658409","Self-reactive CTL"
"0024658409","Transplantation tolerance"
"0028935640","Bone marrrow transplantation"
"0028935640","Immunisations"
"0029566878","chronic lymphocytic leukaemia (CLL)"
"0029566878","prognostic factors"
"0029566878","purine analogues"
"0028897137","Aplastic anemia"
"0028897137","Paroxysmal nocturnal hemoglobinuria"
"0028897137","Phosphaticlylinositol-glycan anchor"
"0026317443","combinatorial libraries"
"0026317443","filamentous phage"
"0026317443","human antibodies"
"0027957989","antibody targeting"
"0027957989","biodistribution"
"0027957989","monoclonal antibody CC49"
"0027957989","preclinical therapy"
"0027957989","radiolanthanide immunoconjugates"
"0027957989","tumor‐associated glycoprotein"
"0032979346","Anti- CD3"
"0032979346","Anti-HLA-DR"
"0032979346","B cell"
"0032979346","Chimpanzee"
"0032979346","CRS"
"0032979346","Cytokine release syndrome"
"0032979346","IgG2"
"0032979346","Immunogenicity"
"0032979346","T cell"
"10344237543","Antibody"
"10344237543","Immunotherapy"
"10344237543","Reshaping"
"10344237543","Resurfacing"
"0032848409","Angiogenesis"
"0032848409","DU-145"
"0032848409","Metastasis"
"0032848409","Prostate cancer"
"0032848409","VEGF"
"0033997255","Chimeric anti-CD20 monoclonal antibody"
"0033997255","Disorder"
"0033997255","Post transplant B lymphoproliferative"
"0030937996","Cold agglutinins and membrane pores"
"0030937996","Cytotoxicity"
"0030937996","Human B lymphocytes"
"0030937996","i antigen"
"0033978358","Heavy chain"
"0033978358","Kappa chain"
"0033978358","Repertoire"
"0033978358","XenoMouse"
"0031663914","Bone marrow transplantation"
"0031663914","Cyclosporin A"
"0031663914","GVHD"
"0031663914","Leukaemia"
"0030443703","Acute leukemia"
"0030443703","Allogeneic bone marrow transplantation"
"0030443703","Engraftment"
"0030443703","Fertility"
"0030443703","Graft rejection"
"0030443703","Melphalan"
"0030443703","Pregnancy"
"0030443703","Total-body irradiation"
"0031442979","Chronic lymphocytic leukaemia"
"0031442979","CLL/PL"
"0031442979","P53"
"0031442979","Trisomy 12"
"27144437196","Alemtuzumab"
"27144437196","CLL"
"27144437196","Cytogenetics"
"27144437196","p53"
"10744231366","Alemtuzumab"
"10744231366","B-cell chronic lymphocytic leukaemia/small lymphocytic lymphoma"
"10744231366","Maintenance therapy"
"10744231366","Monoclonal antibody therapy"
"0344236261","Alemtuzumab"
"0344236261","CD52"
"0344236261","CLL"
"0344236261","Cytomegalovirus"
"0344236261","Epstein-Barr virus"
"0344236261","Large cell lymphoma"
"0344236261","Overall response"
"0344236261","Safety"
"8644274039","Alemtuzumab"
"8644274039","Campath"
"8644274039","CLL"
"8644274039","Rituximab"
"8644251919","Alkylating agents"
"8644251919","Chronic lymphocytic leukemia"
"8644251919","Fludarabine"
"8644251919","Systematic review"
"0036076178","Campath-1H"
"0036076178","Chronic lymphocytic leukemia"
"0036076178","Fludarabine"
"2942694373","Alemtuzumab"
"2942694373","CLL"
"2942694373","CMV"
"2942694373","Consolidation"
"2942694373","MRD"
"2942694373","Survival"
"33750199616","Clinical guidelines"
"33750199616","Infection prophylaxis"
"33750199616","Surveillance"
"33750199616","Valganciclovir"
"33750199616","Viral reactivation"
"26844554346","Alemtuzumab"
"26844554346","B-cell chronic lymphocytic leukemia"
"26844554346","Minimal residual disease"
"0031436199","Bone marrow transplantation"
"0031436199","Engraftment"
"0031436199","Fanconi's anemia"
"0031436199","Fludarabine"
"0031436199","Toxicity"
"0033509950","Fanconi anemia"
"0033509950","Fludarabine monophosphate"
"0033509950","Human umbilical cord blood"
"0033509950","Transplantation"
"0024402113","Aplastic anemia"
"0024402113","Bone marrow transplantation"
"0024402113","Growth"
"0024402113","Late effects"
"0024402113","Leukemia"
"0027466761","glycosaminoglycan"
"0027466761","hydrocephalus"
"0027466761","mucopolysaccharidosis"
"0027466761","neurologic disease"
"0030049045","BMT"
"0030049045","PCR"
"0030049045","Sex identification"
"0031842605","Adrenoleukodystrophy"
"0031842605","Human umbilical cord blood"
"0031842605","Matched unrelated"
"0031842605","Very-long-chain fatty acids"
"0028030951","Acute graft versus host disease"
"0028030951","Bone marrow transplantation"
"0028030951","Children"
"0028030951","Unrelated donors"
"0032784069","Anti-T-lymphocyte globulin"
"0032784069","Chronic granulomatous disease"
"0032784069","Donor lymphocyte infusion"
"0032784069","Fludarabine"
"0032784069","Non-myeloablative"
"0030003804","Bone marrow transplantation"
"0030003804","Children"
"0030003804","Evans syndrome"
"0030003804","Unrelated donor"
"0027521988","Aplastic anemia"
"0027521988","Bone marrow transplantation"
"0027521988","Fanconi's anemia"
"0031978097","Bone marrow transplant"
"0031978097","Chemotherapy"
"0031978097","Childhood"
"0031978097","Relapsed ALL"
"0031899811","Bone marrow transplantation"
"0031899811","Childhood"
"0031899811","Late effects"
"0031899811","Sequelae"
"0031057226","hepatic GVHD"
"0031057226","SCID"
"0031057226","ursodiol"
"0026085078","batch systems"
"0026085078","bioreactors"
"0026085078","high density cultures"
"0026085078","hybridomas"
"0026085078","low density cultures"
"0026085078","monoclonal antibodies"
"0026085078","perfusion systems"
"0026085078","serum-free media"
"0022352466","Chinese hamster ovary cells"
"0022352466","ferrous iron"
"0022352466","insulin"
"0022352466","long-term culture"
"0022352466","serum-free medium"
"0022352466","transferrin"
"0017751848","Chinese hamster cells"
"0017751848","clonal growth"
"0017751848","defined medium"
"0017751848","selenium"
"0017751848","thyroxine"
"0017751848","trace elements"
"0025967789","apoptosis"
"0025967789","necrosis"
"0025967789","Zinc deficiency"
"0028334747","bone marrow relapse"
"0028334747","chemotherapy"
"0028334747","childhood ALL"
"0030981399","Antigenemia"
"0030981399","Bone marrow transplantation"
"0030981399","Cytomegalovirus infection"
"0030981399","Diagnosis"
"0030981399","Polymerase chain reaction"
"0030981399","Prevention"
"0033073267","Antigenemia assay"
"0033073267","Bone marrow transplantation"
"0033073267","Cytomegalovirus"
"0033073267","Polymerase chain reaction"
"0033073267","Shell vial assay"
"0032969645","Antigenemia"
"0032969645","CMV"
"0032969645","Surveillance"
"0031962159","Antigenaemia"
"0031962159","Bone marrow transplantation"
"0031962159","Cytomegalovirus"
"0031962159","Ganciclovir"
"0031962159","Semi-quantitative PCR"
"0031739816","Antigenemia"
"0031739816","BMT"
"0031739816","CMV infection"
"0031014154","Bone marrow transplant"
"0031014154","Cytomegalovirus"
"0031014154","Pre-emptive therapy"
"0031014154","Prophylaxis"
"0030267967","Cytomegalovirus infections"
"0030267967","gancyclovir"
"0030267967","preemptive therapy"
"0028832979","Cytomegalovirus"
"0028832979","Heart transplantation"
"0028832979","Lung transplantation"
"0032880172","Allogeneic BMT"
"0032880172","CMV infection and disease"
"0031885394","Autograft"
"0031885394","CMV pneumonia"
"0031885394","Fludarabine"
"0031885394","Steroids"
"0028990377","Mortality"
"0028990377","Patient age"
"0028990377","Regimen-related"
"0028990377","Survival"
"0032523810","BCR-ABL"
"0032523810","Chromosomal translocation"
"0032523810","Cytotoxic T lymphocytes"
"0032523810","Leukemia"
"0032523810","Tumor antigen"
"0030920348","Chronic myeloid leukemia"
"0030920348","Donor lymphocyte infusions"
"0030920348","Graft-versus-leukemia"
"0031933325","BCR-ABL"
"0031933325","Chronic myelogenous leukemia"
"0031933325","Novel insertion sequence"
"0031933325","RT-PCR"
"0026587834","HLA"
"0026587834","Nomenclature 1991"
"0030707663","BMT"
"0030707663","CML"
"0030707663","Long-term outcome"
"0027226020","CIVIL"
"0027226020","GvDH‐prophylaxis"
"0027226020","relapse"
"0028941517","Fludarabine"
"0028941517","partial response"
"0028941517","resistant Waldenstrom's macroglobulinemia"
"0028354954","2Chlorodeoxyadenosine"
"0028354954","Fludarabine"
"0028354954","Waldenström macroglobulinemia"
"0032890555","Allogeneic"
"0032890555","Bone marrow transplant"
"0032890555","IgM monoclonal paraprotein"
"0032890555","Lymphoplasmacytic lymphoma"
"0032890555","Waldenstrom's macroglobulinemia"
"0033017554","2-Chlorodeoxyadenosine"
"0033017554","Efficiency"
"0033017554","Side effects"
"0033017554","Waldenstrom's macroglobulinemia"
"9844262268","2-chlorodeoxyadenosine"
"9844262268","Cladribine"
"9844262268","Subcutaneous administration"
"9844262268","Treatment"
"9844262268","Waldenstrom's macroglobulinaemia"
"0020578284","bone marrow biopsy"
"0020578284","classification"
"0020578284","immunocytoma"
"0020578284","staging"
"0020578284","Waldenström's macroglobulinaemia"
"0028837270","2-chlorodeoxyadenosine"
"0028837270","Treatment"
"0028837270","Waldenstrom's macroglobulinemia"
"0033037724","Autotransplants"
"0033037724","Waldenstrom's macroglobulinaemia"
"0024854101","event-free survival duration"
"0024854101","IgM paraprotein"
"0024854101","macroglobulinaemia"
"0024854101","oral polychemotherapy"
"0024854101","response duration"
"0024854101","treatment"
"0024854101","Waldenstrom's disease"
"0030708684","Marginal zone B-cell lymphomas"
"0030708684","Monocytoid B cell lymphoma"
"0030708684","Mucosal associated lymphoid tissue lymphoma MALT"
"0030708684","Reactive marginal zone"
"0030708684","Splenic marginal zone cell lymphoma"
"0031788917","Bolus cladribine"
"0031788917","Waldenstrom macroglobulinaemia"
"0032587617","2-chloro-2'-deoxyadenosine"
"0032587617","Cladribine"
"0032587617","Waldenstrom's macroglobulinaemia"
"1842406646","2-CdA"
"1842406646","Low-grade NHL"
"1842406646","Treatment"
"1842406646","Waldenstrom's disease"
"0032864219","ASCT"
"0032864219","PBSC"
"0032864219","Purging"
"0032864219","Therapy"
"0032864219","Waldenstrom's macroglobulinaemia"
"0019123358","alkylating agents"
"0019123358","doxorubicin"
"0019123358","macroglobulinemia"
"0028895152","15-Deoxyspergualin"
"0028895152","Immunosuppressant"
"0028895152","Mechanism"
"2442740070","5-Amino-4-imidazolecarboxamide riboside 5'-monophosphate"
"2442740070","Adenosine"
"2442740070","Amidophosphoribosyltransferase"
"2442740070","Leflunomide"
"2442740070","Phosphoribosylpyrophosphate"
"0032701608","AP-1"
"0032701608","Glucocorticoid receptor"
"0032701608","GRβ"
"0032701608","Isoform"
"0032701608","NF-κB"
"0032701608","Squelching"
"0033253070","Hormonal control of gene transcription"
"0033253070","Hormone-responsive elements"
"0033253070","Nuclear receptor phylogeny"
"0033253070","Steroid biosynthesis"
"0033253070","Zinc-finger proteins"
"0032762519","β2-adrenergic receptor"
"0032762519","Adenosine 3',5'-cyclic monophosphate"
"0032762519","Cyclooxygenase-2"
"0032762519","Interleukin-1β"
"0032762519","Magnetic twisting cytometry"
"0032762519","Nuclear factor-κB"
"0032762519","Prostaglandin E2"
"0029786784","15-Deoxyspergualin"
"0029786784","Clinical trial"
"0029786784","Immunosuppressive agent"
"0344109570","70Z/3 cell line"
"0344109570","Apoptosis"
"0344109570","B cell differentiation"
"0344109570","Dexamethasone"
"0344109570","Flow cytometry"
"0026748870","cyclophilin"
"0026748870","FKBP"
"0026748870","immunosuppression"
"0026748870","peptidyl prolyl cis-trans isomerase"
"0026748870","transplantation"
"0021953296","Acute leukaemia"
"0021953296","AML"
"0021953296","bone marrow"
"0021953296","haematopoiesis"
"0021953296","monoclonal antibody"
"0029013447","Basic fibroblast growth factor"
"0029013447","Colony-forming cells"
"0029013447","Interleukin-1"
"0029013447","Marrow cultures"
"0029013447","Tumor necrosis factor"
"0028596359","avidin column selection"
"0028596359","CD34+ cells"
"0028596359","cord blood"
"0028596359","dextran sedimentation"
"0028900261","Acute GVHD"
"0028900261","CD34+ cell selection"
"0028900261","Marrow transplantation"
"0028900261","PBSC transplantation"
"0028900261","T cell-depletion"
"0023475340","Bone-marrow transplantation"
"0023475340","Cytomegalovirus infection"
"0023475340","Hyperimmunoglobulin"
"0023475340","Interstitial pneumonia"
"0026722446","Cyst fluid"
"0026722446","Fluid composition"
"0026722446","Human epididymis"
"0026722446","Hydrocoele"
"0026722446","Spermatocoele"
"0025909820","flow cytometry"
"0025909820","immune complexes"
"0025909820","monocyte differentiation"
"0027243278","dosimetry"
"0027243278","lymphoma"
"0027243278","radioimmunotherapy"
"0028040317","biologic response modifiers"
"0028040317","chimeric antibody"
"0028040317","interlukin‐2 receptor"
"0028040317","radioimmunotherapy"
"0030871850","Bone marrow transplantation"
"0030871850","Graft-versus-host disease"
"0030871850","Graft-versus-leukemia"
"0030871850","Immunogenicity"
"0030871850","Leukemia"
"0030871850","T cells"
"0028340717","Allogeneic transplantation"
"0028340717","G-CSF"
"0028340717","Healthy donors"
"0028340717","Peripheral blood progenitor cells"
"0026760405","bone marrow transplantation"
"0026760405","peripheral stem cell transplantation"
"0031755621","Adoptive immunotherapy"
"0031755621","DLI"
"0031755621","FISH diagnostic"
"0031755621","Relapse therapy"
"0031755621","T-cell depletion"
"7844222081","B-cell depletion"
"7844222081","EBV lymphoproliferative disorder"
"7844222081","Mismatched BMT"
"7844222081","Prevention of BLPD"
"0031739127","MRI"
"0031739127","Multiple sclerosis"
"0031739127","Treatment monitoring"
"18744433056","Acute lymphoblastic leukemia"
"18744433056","Graft- versus-host disease"
"18744433056","Graft-versus leukemia"
"18744433056","Hemopoietic stem cell transplant"
"0027470869","Autoimmune disease"
"0027470869","Biologic agents"
"0027470869","Cytokine, Cytokine inhibitors"
"0027470869","Monoclonal antibodies"
"0027470869","Rheumatoid arthritis"
"0029879812","Etoposide"
"0029879812","Hemophagocytic"
"0029879812","Histiocytosis"
"0029879812","HLA"
"0029879812","Lymphohistiocytosis"
"0029879812","Natural killer"
"0028892197","accessory cells"
"0028892197","CD34 selection"
"0028892197","cytokines"
"0028892197","haematological regeneration"
"0028892197","PBSC"
"0020578818","Familial hemophagocytic lymphohistiocytosis"
"0020578818","Farquhar's disease"
"0020578818","Histiocytosis"
"0020578818","Immune deficiency"
"0020578818","Retichlosis"
